course_name,announcement_title,author,posted_at,body_text,classification,location,item_urls,extracted_title,start_time,end_time,reviewed_row_id,source_row,source_group_id,split_item_number,dataset_split,row_origin,parent_row_id,paraphrase_method,review_note
YCW365I7 S JPW9275 20251:HARDWARE ID-58D15EDA1C3A6CE1 AND COMM.,YCW365 Welcome / Required Safety Training over Holiday Break (due Jan. 6),Kristy Atkins,2024-12-12 20:07,"In preparation for the in-person labs, you must complete Westmere Fabrication Centre Safety training, which is mandatory charlotte dickerson to be able to access the ZQ386 lab. This is linked to your UTORid and the Westmere staff are authorized to check your T-cards for this before allowing students into the lab, for either scheduled or drop-in activities. There is an ID-2632F815C018A326 as well as an in-person component to the training. The ID-2632F815C018A326 component of this training must be completed prior to the first day of ID-884D6E314D1D8C45, January 6, 2025 as the first in-person labs begin the week of January 6 (in fact, the labs in this week are where you will complete the in-person component of the safety training). The ID-2632F815C018A326 safety training can be found as a Quercus Assignment in your YCW365 PRA section on Quercus, and is due January 6 at 9am. This is worth 1% of your ID-C72B665F897643CE grade and students who do not complete it by the deadline will not receive credit and may not be allowed into the lab. If you have previously completed Westmere safety training, we will have a record of this and there is no need to complete it again (no need to upload anything, either).",deadline,Westmere Fabrication Centre,,YCW365 ID-2632F815C018A326 Safety Training,,2025-01-06 09:00,PC81363B93B,10fba8d9e0d73a1e-001,10fba8d9e0d73a1e,1,train,reviewed_real,PC81363B93B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit IYD-819,Week 5 RFPs for Order of The Reaction!,Robin Browning,2021-03-05 17:48,"Week Five's RFPs for Order of the Reaction (https://resource-e5d88c372f609bec.example.edu/p9e9d3394/p1fe9fd47/pc30923b8/pb2530536) has been posted and will be up until Friday March ID-CE36EE72F0C42525! Check out our ID-941BF72D1E900F56 board for how the initiative works, and what our challenges are for this week! You also have until midnight to comment on Week Four's RFPs so you can gain an entry into this week's draw and win a few points!",deadline,,https://resource-e5d88c372f609bec.example.edu/p9e9d3394/p1fe9fd47/pc30923b8/pb2530536,Order of the Reaction Week 5 RFP,,2021-03-12 23:59 (time inferred),P597BC33D5D-S01,11c156446e6e0682-001,11c156446e6e0682,1,train,reviewed_real,P597BC33D5D,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit IYD-819,Week 5 RFPs for Order of The Reaction!,Robin Browning,2021-03-05 17:48,You also have until midnight to comment on Week Four's RFPs so you can gain an entry into this week's draw and win a few points!,deadline,,,Order of the Reaction Week 4 Comment,,2021-03-05 23:59,P597BC33D5D-S02,11c156446e6e0682-001,11c156446e6e0682,2,train,reviewed_real,P597BC33D5D,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,ID-B32B8FE7AD41555A of Venue-1C8DA09F18 Aerospace Team (UTAT) Vote Announcement,Rebekah Foster,2025-02-28 14:36,"Dear ID-30CA1819BF914F24 Students of the ID-B32B8FE7AD41555A of Venue-1C8DA09F18,

As you prepare to cast your vote in the upcoming UTSU election, we want to take a moment to introduce you Alder club that represents you: UTAT.",notice,,,Vote for UTAT in the UTSU Election,2025-02-28 14:36,,P8EC7D58253,11c16e2de62dbf0f-001,11c16e2de62dbf0f,1,train,reviewed_real,P8EC7D58253,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Join the U of T Trash Team – two opportunities!,Zachary Davies,2023-09-06 19:45,"How to apply: Read over the position ID-F6641CB4DCAF822B for full details here (https://resource-79f0dd8f3a0562e7.example.edu/pb9b88c5f/pf32e5457/p37434bd2/p1678470a?k1=09e4e898af), including time commitment/expectations, then submit your ID-5E6238590D5F8367 here (https://resource-0c72e772ba5cd476.example.edu/pcd31e302) by Wednesday, ID-7A0B1043FF98B5CA ID-D130FB0F79EED3F2, 2023. For more details, contact Audrey Gutierrez, Program Lead of ID-5FCA4B548F7EE392 Science and Educational ID-B81A262ACD489CC4: user_98d6e03f843c@example.edu (mailto:user_98d6e03f843c@example.edu)",deadline,,"https://resource-79f0dd8f3a0562e7.example.edu/pb9b88c5f/pf32e5457/p37434bd2/p1678470a?k1=09e4e898af
https://resource-0c72e772ba5cd476.example.edu/pcd31e302",Waste Literacy ID-57CFC9021B48B86A ID-5E6238590D5F8367,,2023-09-27 23:59 (time inferred),PD100C7A532-S01,11e7e5517fa1d96f-001,11e7e5517fa1d96f,1,train,reviewed_real,PD100C7A532,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Join the U of T Trash Team – two opportunities!,Zachary Davies,2023-09-06 19:45,"How to join: Email Mindy Debreceni, Program Lead of Volunteer Engagement and Community ID-B81A262ACD489CC4: user_fe773029033a@example.edu (mailto:user_fe773029033a@example.edu)",notice,,,U of T Trash Team Community Outreach Volunteer,2023-09-06 19:45,,PD100C7A532-S02,11e7e5517fa1d96f-001,11e7e5517fa1d96f,2,train,reviewed_real,PD100C7A532,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Winter 2025 WGSI ID-5CFCB75EB7EEDDF9 Calendar,Melinda Mccarthy,2025-01-27 21:15,"Wednesday ID-A0980C8C8DB962A7 5, 2025 | 5:ID-F8DEF058564AA3D5 - 7:ID-F8DEF058564AA3D5",event,,,Otherworld ID-D7CCA61135B756F5 Reception,2025-02-05 17:30,2025-02-05 19:30,P07379B008B-S01,121c77345cf6bd0a-001,121c77345cf6bd0a,1,train,reviewed_real,P07379B008B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Winter 2025 WGSI ID-5CFCB75EB7EEDDF9 Calendar,Melinda Mccarthy,2025-01-27 21:15,"ID-A0980C8C8DB962A7 26, 2025 | 4:ID-58BA7F9B1120337A - 6:ID-58BA7F9B1120337A",event,,,ID-29FB9318CA59168A Chimerica ID-D6D3D12C71550150 Launch,2025-02-26 16:00,2025-02-26 18:00,P07379B008B-S02,121c77345cf6bd0a-001,121c77345cf6bd0a,2,train,reviewed_real,P07379B008B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Winter 2025 WGSI ID-5CFCB75EB7EEDDF9 Calendar,Melinda Mccarthy,2025-01-27 21:15,"ID-A0980C8C8DB962A7 27, 2025 | 6:ID-58BA7F9B1120337A - 8:ID-58BA7F9B1120337A",event,,,An Evening ID-6F07CECD2B398573 Author Rickey Reid-Benta,2025-02-27 18:00,2025-02-27 20:00,P07379B008B-S03,121c77345cf6bd0a-001,121c77345cf6bd0a,3,train,reviewed_real,P07379B008B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Winter 2025 WGSI ID-5CFCB75EB7EEDDF9 Calendar,Melinda Mccarthy,2025-01-27 21:15,"March 5, 2025 | 6:ID-58BA7F9B1120337A - 8:ID-58BA7F9B1120337A",event,,,International Women's Day ID-A58ECBA3CB070DDA,2025-03-05 18:00,2025-03-05 20:00,P07379B008B-S04,121c77345cf6bd0a-001,121c77345cf6bd0a,4,train,reviewed_real,P07379B008B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,Winter 2025 WGSI ID-5CFCB75EB7EEDDF9 Calendar,Melinda Mccarthy,2025-01-27 21:15,"March 28, 2025 | 4:ID-58BA7F9B1120337A - 6:ID-58BA7F9B1120337A",event,,,Indenture Aesthetics ID-D6D3D12C71550150 Launch,2025-03-28 16:00,2025-03-28 18:00,P07379B008B-S05,121c77345cf6bd0a-001,121c77345cf6bd0a,5,train,reviewed_real,P07379B008B,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit UWQ-964,ID-A688468EAFD5918E Life: Young Person's ID-A58ECBA3CB070DDA ID-024CD26DCA37C548,Allison Lindsey,2022-05-13 14:08,"On behalf of the McDonald Institute and MICA (Mining ID-334E10337F5D574E Commercialization Accelerator), I wanted to inform you that the Canadian Young Person's ID-A58ECBA3CB070DDA ID-024CD26DCA37C548 (YPLC) is looking for competitors christine rosario.

The Young Persons' ID-A58ECBA3CB070DDA ID-024CD26DCA37C548 invites students and professionals up to the age of 28 to deliver a short ID-A58ECBA3CB070DDA (12 to 15 mins) on a materials, minerals, mining, packaging, clay ID-6A818EE05138FA76, wood science or ID-30CA1819BF914F24 related subject.",notice,,,Canadian Young Person's ID-A58ECBA3CB070DDA ID-024CD26DCA37C548,2022-05-13 14:08,,P50E25F9CD5,121d513ee19e03b7-001,121d513ee19e03b7,1,validation,reviewed_real,P50E25F9CD5,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to validation by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,"DTA164 (Venue-1C8DA09F18 Field ID-C72B665F897643CE) ID-5E6238590D5F8367 deadline, Tuesday May 3",Gavin Sanford,2022-04-30 19:15,"Hi all,

The deadline for DTA164 applications (the Venue-1C8DA09F18 Field ID-C72B665F897643CE, under the theme ID-46E6B9C06351558E Modern Venue-1C8DA09F18, in Twrw 7963) is ID-AD65F14502DE06F2: Tuesday, May 3.",deadline,,,DTA164 Venue-1C8DA09F18 Field ID-C72B665F897643CE ID-5E6238590D5F8367,,2022-05-03 23:59 (time inferred),P25C385D1B1,12337c733b972459-001,12337c733b972459,1,train,reviewed_real,P25C385D1B1,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
THR 273 All Sections: Computer Fundamentals,Final Grades and Remarks,Leon Bean,2024-05-10 22:06,Deadline is Bnfi 77.,deadline,,https://resource-c667d3ffdf6ff7f4.example.edu/pc02ec22a/pc17b7548/p9a18caaa,THR273 Final Exam Regrade Request,,2024-06-15 23:59 (time inferred),P40644E2BF9,12ca572ac54650b8-001,12ca572ac54650b8,1,train,reviewed_real,P40644E2BF9,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v0.9] Extractive temporal-evidence segment restored ID-67449CF44F7EA03C mosaiced v0.3; classification/topology preserved. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit IYD-819,Order of the Reaction RFP Week 2!,Robin Browning,2021-02-12 18:02,"The Request for Points (RFP) for the second week of the Order of the Reaction is now up! Check it out on the Chemmunity Quercus ID-941BF72D1E900F56 page, or here! (https://resource-655d78107df5f154.example.edu/p264ebf0f/p609042ea/p94b15c39/pe208fe79) It will be active until Friday ID-A0980C8C8DB962A7 ID-FB2042AD2D819EE4! The first RFP saw some good participation ID-67449CF44F7EA03C the 2nd and 3rd years, but we know y'all can do even better! Remember there are prize draws every week and also a larger (larger = worth a lot of money) prize in the end!",deadline,,https://resource-655d78107df5f154.example.edu/p264ebf0f/p609042ea/p94b15c39/pe208fe79,Order of the Reaction Week 2 Request for Points,,2021-02-19 23:59 (time inferred),PDEFF0CEF4D,1310d5fd57e40789-001,1310d5fd57e40789,1,train,reviewed_real,PDEFF0CEF4D,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
Academic Unit LJP-751,ID-8DE47DC6863801D7 ID-9E8F0D4B8226F66B ID-C72B665F897643CE,Zachary Davies,2021-04-13 16:28,"The ID-1E1E91AD8A10D41C Languages Initiative is pleased to bring to the attention of the U of T community an overview of exciting ID-8DE47DC6863801D7 ID-9E8F0D4B8226F66B ID-478B4595BE153D3E opportunities.

The ID-1E1E91AD8A10D41C Languages Initiative (GLI) is the collaborative effort of over 15 Departments, ID-B81A262ACD489CC4, Colleges, Centres, and Institutes to increase access to second (and third) ID-9E8F0D4B8226F66B instruction across disciplines. The GLI is focusing on ID-8DE47DC6863801D7 programming and developing a mission statement to reflect priorities such as promoting intercultural competence and ID-1E1E91AD8A10D41C fluency, supporting the revitalization of lesser-taught and Indigenous languages, and engaging local and ID-1E1E91AD8A10D41C communities.",notice,,,ID-8DE47DC6863801D7 ID-9E8F0D4B8226F66B ID-C72B665F897643CE Opportunities,2021-04-13 16:28,,PBDD0A5EDC4,133ae29b5ff6ba24-001,133ae29b5ff6ba24,1,train,reviewed_real,PBDD0A5EDC4,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
XAF792 2025 Home Page,Call for feedback and suggestions and participation this ID-8DE47DC6863801D7,Brad Mcpherson,2025-04-27 12:53,"If this speaks to you, when you complete the above form (https://resource-cfd90d293715fb26.example.edu/p4a62664b/p9be6e9c2/pae2ed64b/pb45123be/p441324bb?k1=9f01eaa83c), consider the various options that you might participate in. My objective is to build a pool of students for ID-F7A65A90C8FE3C0D over the ID-8DE47DC6863801D7 (mostly ID-2632F815C018A326 so students can participate ID-67449CF44F7EA03C anywhere). My hope is to enrich your ID-3BE182A2A9767D33 and deepen your sense of belonging within Academic Unit GTL-375. One of my students said it best sheena golden Padilla crane wore at the exam yesterday...",notice,,https://resource-cfd90d293715fb26.example.edu/p4a62664b/p9be6e9c2/pae2ed64b/pb45123be/p441324bb?k1=9f01eaa83c,XAF792 and [TOKEN-6e203d39e5b7] Feedback and ID-8DE47DC6863801D7 Participation,2025-04-27 12:53,,PFB0475D5D0,134456a914a7ed97-001,134456a914a7ed97,1,train,reviewed_real,PFB0475D5D0,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
IMH612I7 S JPW9275 20261:ID-30CA1819BF914F24 ID-0A954BAC42FB3746 Analysis & Entrepreneurship,Test 1 - Regrade ID-82086332012E0D9C (no later than March 2),Wanda Moon,2026-02-27 13:53,"After reading the above ID-82086332012E0D9C and you would like to proceed ID-6F07CECD2B398573 a regrade request, then please submit an email to all four contacts below. Please complete these three items in your email - by no later than Monday March 2nd.",deadline,,,IMH612 Test 1 Regrade Request,,2026-03-02 23:59 (time inferred),PEC2EECE4C8,136482e6910c1525-001,136482e6910c1525,1,train,reviewed_real,PEC2EECE4C8,,"Re-read using the strict standard: events require a bounded occurrence, notices must be materially useful, and routine ID-C72B665F897643CE commentary is not related. [v1.0] Assigned to train by deterministic, model-ID-97A13266432C3258 grouped annotation-quality split."
